"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2019/01/03 00:00:00","N.Y.C.","4852","5"
"2019/01/03 00:00:00","NORTH","636","5"
"2019/01/03 00:00:00","WEST","1593","5"
"2019/01/03 01:00:00","CAPITL","1148","6"
"2019/01/03 01:00:00","CENTRL","1590","6"
"2019/01/03 01:00:00","DUNWOD","496","6"
"2019/01/03 01:00:00","GENESE","952","6"
"2019/01/03 01:00:00","HUD VL","891","6"
"2019/01/03 01:00:00","LONGIL","1795","6"
"2019/01/03 01:00:00","MHK VL","701","6"
"2019/01/03 01:00:00","MILLWD","252","6"
"2019/01/03 01:00:00","N.Y.C.","4639","6"
"2019/01/03 01:00:00","NORTH","629","6"
"2019/01/03 01:00:00","WEST","1555","6"
"2019/01/03 02:00:00","CAPITL","1136","7"
"2019/01/03 02:00:00","CENTRL","1566","7"
"2019/01/03 02:00:00","DUNWOD","487","7"
"2019/01/03 02:00:00","GENESE","938","7"
"2019/01/03 02:00:00","HUD VL","877","7"
"2019/01/03 02:00:00","LONGIL","1751","7"
"2019/01/03 02:00:00","MHK VL","694","7"
"2019/01/03 02:00:00","MILLWD","247","7"
"2019/01/03 02:00:00","N.Y.C.","4513","7"
"2019/01/03 02:00:00","NORTH","624","7"
"2019/01/03 02:00:00","WEST","1535","7"
"2019/01/03 03:00:00","CAPITL","1136","8"
"2019/01/03 03:00:00","CENTRL","1562","8"
"2019/01/03 03:00:00","DUNWOD","484","8"
"2019/01/03 03:00:00","GENESE","936","8"
"2019/01/03 03:00:00","HUD VL","875","8"
"2019/01/03 03:00:00","LONGIL","1737","8"
"2019/01/03 03:00:00","MHK VL","692","8"
"2019/01/03 03:00:00","MILLWD","245","8"
"2019/01/03 03:00:00","N.Y.C.","4458","8"
"2019/01/03 03:00:00","NORTH","624","8"
"2019/01/03 03:00:00","WEST","1528","8"
"2019/01/03 04:00:00","CAPITL","1156","9"
"2019/01/03 04:00:00","CENTRL","1591","9"
"2019/01/03 04:00:00","DUNWOD","492","9"
"2019/01/03 04:00:00","GENESE","954","9"
"2019/01/03 04:00:00","HUD VL","887","9"
"2019/01/03 04:00:00","LONGIL","1765","9"
"2019/01/03 04:00:00","MHK VL","707","9"
"2019/01/03 04:00:00","MILLWD","248","9"
"2019/01/03 04:00:00","N.Y.C.","4484","9"
"2019/01/03 04:00:00","NORTH","630","9"
"2019/01/03 04:00:00","WEST","1547","9"
"2019/01/03 05:00:00","CAPITL","1220","10"
"2019/01/03 05:00:00","CENTRL","1683","10"
"2019/01/03 05:00:00","DUNWOD","524","10"
"2019/01/03 05:00:00","GENESE","1012","10"
"2019/01/03 05:00:00","HUD VL","937","10"
"2019/01/03 05:00:00","LONGIL","1868","10"
"2019/01/03 05:00:00","MHK VL","757","10"
"2019/01/03 05:00:00","MILLWD","266","10"
"2019/01/03 05:00:00","N.Y.C.","4695","10"
"2019/01/03 05:00:00","NORTH","647","10"
"2019/01/03 05:00:00","WEST","1609","10"
"2019/01/03 06:00:00","CAPITL","1343","11"
"2019/01/03 06:00:00","CENTRL","1846","11"
"2019/01/03 06:00:00","DUNWOD","593","11"
"2019/01/03 06:00:00","GENESE","1109","11"
"2019/01/03 06:00:00","HUD VL","1028","11"
"2019/01/03 06:00:00","LONGIL","2069","11"
"2019/01/03 06:00:00","MHK VL","842","11"
"2019/01/03 06:00:00","MILLWD","298","11"
"2019/01/03 06:00:00","N.Y.C.","5154","11"
"2019/01/03 06:00:00","NORTH","679","11"
"2019/01/03 06:00:00","WEST","1732","11"
"2019/01/03 07:00:00","CAPITL","1418","12"
"2019/01/03 07:00:00","CENTRL","1947","12"
"2019/01/03 07:00:00","DUNWOD","652","12"
"2019/01/03 07:00:00","GENESE","1178","12"
"2019/01/03 07:00:00","HUD VL","1087","12"
"2019/01/03 07:00:00","LONGIL","2203","12"
"2019/01/03 07:00:00","MHK VL","892","12"
"2019/01/03 07:00:00","MILLWD","322","12"
"2019/01/03 07:00:00","N.Y.C.","5617","12"
"2019/01/03 07:00:00","NORTH","696","12"
"2019/01/03 07:00:00","WEST","1832","12"
"2019/01/03 08:00:00","CAPITL","1424","13"
"2019/01/03 08:00:00","CENTRL","1960","13"
"2019/01/03 08:00:00","DUNWOD","661","13"
"2019/01/03 08:00:00","GENESE","1188","13"
"2019/01/03 08:00:00","HUD VL","1104","13"
"2019/01/03 08:00:00","LONGIL","2228","13"
"2019/01/03 08:00:00","MHK VL","900","13"
"2019/01/03 08:00:00","MILLWD","327","13"
"2019/01/03 08:00:00","N.Y.C.","5905","13"
"2019/01/03 08:00:00","NORTH","695","13"
"2019/01/03 08:00:00","WEST","1848","13"
"2019/01/03 09:00:00","CAPITL","1429","14"
"2019/01/03 09:00:00","CENTRL","1979","14"
"2019/01/03 09:00:00","DUNWOD","669","14"
"2019/01/03 09:00:00","GENESE","1202","14"
"2019/01/03 09:00:00","HUD VL","1112","14"
"2019/01/03 09:00:00","LONGIL","2238","14"
"2019/01/03 09:00:00","MHK VL","906","14"
"2019/01/03 09:00:00","MILLWD","329","14"
"2019/01/03 09:00:00","N.Y.C.","6097","14"
"2019/01/03 09:00:00","NORTH","693","14"
"2019/01/03 09:00:00","WEST","1871","14"
"2019/01/03 10:00:00","CAPITL","1432","15"
"2019/01/03 10:00:00","CENTRL","1995","15"
"2019/01/03 10:00:00","DUNWOD","674","15"
"2019/01/03 10:00:00","GENESE","1218","15"
"2019/01/03 10:00:00","HUD VL","1114","15"
"2019/01/03 10:00:00","LONGIL","2236","15"
"2019/01/03 10:00:00","MHK VL","909","15"
"2019/01/03 10:00:00","MILLWD","331","15"
"2019/01/03 10:00:00","N.Y.C.","6185","15"
"2019/01/03 10:00:00","NORTH","691","15"
"2019/01/03 10:00:00","WEST","1891","15"
"2019/01/03 11:00:00","CAPITL","1416","16"
"2019/01/03 11:00:00","CENTRL","1995","16"
"2019/01/03 11:00:00","DUNWOD","667","16"
"2019/01/03 11:00:00","GENESE","1220","16"
"2019/01/03 11:00:00","HUD VL","1098","16"
"2019/01/03 11:00:00","LONGIL","2178","16"
"2019/01/03 11:00:00","MHK VL","903","16"
"2019/01/03 11:00:00","MILLWD","323","16"
"2019/01/03 11:00:00","N.Y.C.","6223","16"
"2019/01/03 11:00:00","NORTH","686","16"
"2019/01/03 11:00:00","WEST","1892","16"
"2019/01/03 12:00:00","CAPITL","1402","17"
"2019/01/03 12:00:00","CENTRL","1984","17"
"2019/01/03 12:00:00","DUNWOD","662","17"
"2019/01/03 12:00:00","GENESE","1214","17"
"2019/01/03 12:00:00","HUD VL","1086","17"
"2019/01/03 12:00:00","LONGIL","2152","17"
"2019/01/03 12:00:00","MHK VL","894","17"
"2019/01/03 12:00:00","MILLWD","320","17"
"2019/01/03 12:00:00","N.Y.C.","6234","17"
"2019/01/03 12:00:00","NORTH","681","17"
"2019/01/03 12:00:00","WEST","1882","17"
"2019/01/03 13:00:00","CAPITL","1394","18"
"2019/01/03 13:00:00","CENTRL","1976","18"
"2019/01/03 13:00:00","DUNWOD","659","18"
"2019/01/03 13:00:00","GENESE","1213","18"
"2019/01/03 13:00:00","HUD VL","1081","18"
"2019/01/03 13:00:00","LONGIL","2141","18"
"2019/01/03 13:00:00","MHK VL","887","18"
"2019/01/03 13:00:00","MILLWD","318","18"
"2019/01/03 13:00:00","N.Y.C.","6234","18"
"2019/01/03 13:00:00","NORTH","676","18"
"2019/01/03 13:00:00","WEST","1883","18"
"2019/01/03 14:00:00","CAPITL","1388","19"
"2019/01/03 14:00:00","CENTRL","1962","19"
"2019/01/03 14:00:00","DUNWOD","657","19"
"2019/01/03 14:00:00","GENESE","1206","19"
"2019/01/03 14:00:00","HUD VL","1082","19"
"2019/01/03 14:00:00","LONGIL","2155","19"
"2019/01/03 14:00:00","MHK VL","879","19"
"2019/01/03 14:00:00","MILLWD","318","19"
"2019/01/03 14:00:00","N.Y.C.","6218","19"
"2019/01/03 14:00:00","NORTH","673","19"
"2019/01/03 14:00:00","WEST","1870","19"
"2019/01/03 15:00:00","CAPITL","1402","20"
"2019/01/03 15:00:00","CENTRL","1956","20"
"2019/01/03 15:00:00","DUNWOD","664","20"
"2019/01/03 15:00:00","GENESE","1205","20"
"2019/01/03 15:00:00","HUD VL","1095","20"
"2019/01/03 15:00:00","LONGIL","2207","20"
"2019/01/03 15:00:00","MHK VL","880","20"
"2019/01/03 15:00:00","MILLWD","323","20"
"2019/01/03 15:00:00","N.Y.C.","6247","20"
"2019/01/03 15:00:00","NORTH","676","20"
"2019/01/03 15:00:00","WEST","1860","20"
"2019/01/03 16:00:00","CAPITL","1474","21"
"2019/01/03 16:00:00","CENTRL","2016","21"
"2019/01/03 16:00:00","DUNWOD","702","21"
"2019/01/03 16:00:00","GENESE","1240","21"
"2019/01/03 16:00:00","HUD VL","1158","21"
"2019/01/03 16:00:00","LONGIL","2379","21"
"2019/01/03 16:00:00","MHK VL","919","21"
"2019/01/03 16:00:00","MILLWD","344","21"
"2019/01/03 16:00:00","N.Y.C.","6384","21"
"2019/01/03 16:00:00","NORTH","692","21"
"2019/01/03 16:00:00","WEST","1900","21"
"2019/01/03 17:00:00","CAPITL","1570","22"
"2019/01/03 17:00:00","CENTRL","2124","22"
"2019/01/03 17:00:00","DUNWOD","758","22"
"2019/01/03 17:00:00","GENESE","1315","22"
"2019/01/03 17:00:00","HUD VL","1258","22"
"2019/01/03 17:00:00","LONGIL","2623","22"
"2019/01/03 17:00:00","MHK VL","973","22"
"2019/01/03 17:00:00","MILLWD","376","22"
"2019/01/03 17:00:00","N.Y.C.","6572","22"
"2019/01/03 17:00:00","NORTH","710","22"
"2019/01/03 17:00:00","WEST","1999","22"
"2019/01/03 18:00:00","CAPITL","1566","23"
"2019/01/03 18:00:00","CENTRL","2121","23"
"2019/01/03 18:00:00","DUNWOD","764","23"
"2019/01/03 18:00:00","GENESE","1309","23"
"2019/01/03 18:00:00","HUD VL","1271","23"
"2019/01/03 18:00:00","LONGIL","2667","23"
"2019/01/03 18:00:00","MHK VL","973","23"
"2019/01/03 18:00:00","MILLWD","386","23"
"2019/01/03 18:00:00","N.Y.C.","6453","23"
"2019/01/03 18:00:00","NORTH","710","23"
"2019/01/03 18:00:00","WEST","2000","23"
"2019/01/03 19:00:00","CAPITL","1538","0"
"2019/01/03 19:00:00","CENTRL","2093","0"
"2019/01/03 19:00:00","DUNWOD","753","0"
"2019/01/03 19:00:00","GENESE","1281","0"
"2019/01/03 19:00:00","HUD VL","1258","0"
"2019/01/03 19:00:00","LONGIL","2634","0"
"2019/01/03 19:00:00","MHK VL","957","0"
"2019/01/03 19:00:00","MILLWD","382","0"
"2019/01/03 19:00:00","N.Y.C.","6314","0"
"2019/01/03 19:00:00","NORTH","705","0"
"2019/01/03 19:00:00","WEST","1971","0"
"2019/01/03 20:00:00","CAPITL","1499","1"
"2019/01/03 20:00:00","CENTRL","2047","1"
"2019/01/03 20:00:00","DUNWOD","730","1"
"2019/01/03 20:00:00","GENESE","1249","1"
"2019/01/03 20:00:00","HUD VL","1235","1"
"2019/01/03 20:00:00","LONGIL","2567","1"
"2019/01/03 20:00:00","MHK VL","929","1"
"2019/01/03 20:00:00","MILLWD","373","1"
"2019/01/03 20:00:00","N.Y.C.","6153","1"
"2019/01/03 20:00:00","NORTH","697","1"
"2019/01/03 20:00:00","WEST","1934","1"
"2019/01/03 21:00:00","CAPITL","1421","2"
"2019/01/03 21:00:00","CENTRL","1951","2"
"2019/01/03 21:00:00","DUNWOD","690","2"
"2019/01/03 21:00:00","GENESE","1184","2"
"2019/01/03 21:00:00","HUD VL","1173","2"
"2019/01/03 21:00:00","LONGIL","2419","2"
"2019/01/03 21:00:00","MHK VL","876","2"
"2019/01/03 21:00:00","MILLWD","350","2"
"2019/01/03 21:00:00","N.Y.C.","5935","2"
"2019/01/03 21:00:00","NORTH","678","2"
"2019/01/03 21:00:00","WEST","1867","2"
"2019/01/03 22:00:00","CAPITL","1328","3"
"2019/01/03 22:00:00","CENTRL","1835","3"
"2019/01/03 22:00:00","DUNWOD","635","3"
"2019/01/03 22:00:00","GENESE","1105","3"
"2019/01/03 22:00:00","HUD VL","1091","3"
"2019/01/03 22:00:00","LONGIL","2234","3"
"2019/01/03 22:00:00","MHK VL","816","3"
"2019/01/03 22:00:00","MILLWD","320","3"
"2019/01/03 22:00:00","N.Y.C.","5643","3"
"2019/01/03 22:00:00","NORTH","656","3"
"2019/01/03 22:00:00","WEST","1776","3"
"2019/01/03 23:00:00","CAPITL","1245","4"
"2019/01/03 23:00:00","CENTRL","1736","4"
"2019/01/03 23:00:00","DUNWOD","582","4"
"2019/01/03 23:00:00","GENESE","1039","4"
"2019/01/03 23:00:00","HUD VL","1011","4"
"2019/01/03 23:00:00","LONGIL","2048","4"
"2019/01/03 23:00:00","MHK VL","766","4"
"2019/01/03 23:00:00","MILLWD","293","4"
"2019/01/03 23:00:00","N.Y.C.","5292","4"
"2019/01/03 23:00:00","NORTH","640","4"
"2019/01/03 23:00:00","WEST","1679","4"
"2019/01/04 00:00:00","CAPITL","1172","5"
"2019/01/04 00:00:00","CENTRL","1628","5"
"2019/01/04 00:00:00","DUNWOD","544","5"
"2019/01/04 00:00:00","GENESE","972","5"
"2019/01/04 00:00:00","HUD VL","947","5"
"2019/01/04 00:00:00","LONGIL","1927","5"
"2019/01/04 00:00:00","MHK VL","717","5"
"2019/01/04 00:00:00","MILLWD","273","5"
"2019/01/04 00:00:00","N.Y.C.","4926","5"
"2019/01/04 00:00:00","NORTH","619","5"
"2019/01/04 00:00:00","WEST","1581","5"
"2019/01/04 01:00:00","CAPITL","1143","6"
"2019/01/04 01:00:00","CENTRL","1585","6"
"2019/01/04 01:00:00","DUNWOD","522","6"
"2019/01/04 01:00:00","GENESE","942","6"
"2019/01/04 01:00:00","HUD VL","915","6"
"2019/01/04 01:00:00","LONGIL","1842","6"
"2019/01/04 01:00:00","MHK VL","696","6"
"2019/01/04 01:00:00","MILLWD","262","6"
"2019/01/04 01:00:00","N.Y.C.","4697","6"
"2019/01/04 01:00:00","NORTH","608","6"
"2019/01/04 01:00:00","WEST","1543","6"
"2019/01/04 02:00:00","CAPITL","1131","7"
"2019/01/04 02:00:00","CENTRL","1563","7"
"2019/01/04 02:00:00","DUNWOD","510","7"
"2019/01/04 02:00:00","GENESE","927","7"
"2019/01/04 02:00:00","HUD VL","901","7"
"2019/01/04 02:00:00","LONGIL","1791","7"
"2019/01/04 02:00:00","MHK VL","687","7"
"2019/01/04 02:00:00","MILLWD","258","7"
"2019/01/04 02:00:00","N.Y.C.","4556","7"
"2019/01/04 02:00:00","NORTH","602","7"
"2019/01/04 02:00:00","WEST","1525","7"
"2019/01/04 03:00:00","CAPITL","1130","8"
"2019/01/04 03:00:00","CENTRL","1560","8"
"2019/01/04 03:00:00","DUNWOD","505","8"
"2019/01/04 03:00:00","GENESE","923","8"
"2019/01/04 03:00:00","HUD VL","897","8"
"2019/01/04 03:00:00","LONGIL","1773","8"
"2019/01/04 03:00:00","MHK VL","686","8"
"2019/01/04 03:00:00","MILLWD","256","8"
"2019/01/04 03:00:00","N.Y.C.","4490","8"
"2019/01/04 03:00:00","NORTH","601","8"
"2019/01/04 03:00:00","WEST","1519","8"
"2019/01/04 04:00:00","CAPITL","1151","9"
"2019/01/04 04:00:00","CENTRL","1590","9"
"2019/01/04 04:00:00","DUNWOD","512","9"
"2019/01/04 04:00:00","GENESE","941","9"
"2019/01/04 04:00:00","HUD VL","909","9"
"2019/01/04 04:00:00","LONGIL","1800","9"
"2019/01/04 04:00:00","MHK VL","701","9"
"2019/01/04 04:00:00","MILLWD","260","9"
"2019/01/04 04:00:00","N.Y.C.","4510","9"
"2019/01/04 04:00:00","NORTH","607","9"
"2019/01/04 04:00:00","WEST","1535","9"
"2019/01/04 05:00:00","CAPITL","1214","10"
"2019/01/04 05:00:00","CENTRL","1684","10"
"2019/01/04 05:00:00","DUNWOD","544","10"
"2019/01/04 05:00:00","GENESE","998","10"
"2019/01/04 05:00:00","HUD VL","957","10"
"2019/01/04 05:00:00","LONGIL","1906","10"
"2019/01/04 05:00:00","MHK VL","752","10"
"2019/01/04 05:00:00","MILLWD","280","10"
"2019/01/04 05:00:00","N.Y.C.","4723","10"
"2019/01/04 05:00:00","NORTH","626","10"
"2019/01/04 05:00:00","WEST","1592","10"
"2019/01/04 06:00:00","CAPITL","1339","11"
"2019/01/04 06:00:00","CENTRL","1851","11"
"2019/01/04 06:00:00","DUNWOD","613","11"
"2019/01/04 06:00:00","GENESE","1091","11"
"2019/01/04 06:00:00","HUD VL","1046","11"
"2019/01/04 06:00:00","LONGIL","2117","11"
"2019/01/04 06:00:00","MHK VL","837","11"
"2019/01/04 06:00:00","MILLWD","316","11"
"2019/01/04 06:00:00","N.Y.C.","5203","11"
"2019/01/04 06:00:00","NORTH","662","11"
"2019/01/04 06:00:00","WEST","1702","11"
"2019/01/04 07:00:00","CAPITL","1413","12"
"2019/01/04 07:00:00","CENTRL","1954","12"
"2019/01/04 07:00:00","DUNWOD","672","12"
"2019/01/04 07:00:00","GENESE","1155","12"
"2019/01/04 07:00:00","HUD VL","1102","12"
"2019/01/04 07:00:00","LONGIL","2258","12"
"2019/01/04 07:00:00","MHK VL","888","12"
"2019/01/04 07:00:00","MILLWD","340","12"
"2019/01/04 07:00:00","N.Y.C.","5683","12"
"2019/01/04 07:00:00","NORTH","682","12"
"2019/01/04 07:00:00","WEST","1792","12"
"2019/01/04 08:00:00","CAPITL","1413","13"
"2019/01/04 08:00:00","CENTRL","1956","13"
"2019/01/04 08:00:00","DUNWOD","680","13"
"2019/01/04 08:00:00","GENESE","1161","13"
"2019/01/04 08:00:00","HUD VL","1113","13"
"2019/01/04 08:00:00","LONGIL","2283","13"
"2019/01/04 08:00:00","MHK VL","895","13"
"2019/01/04 08:00:00","MILLWD","344","13"
"2019/01/04 08:00:00","N.Y.C.","5982","13"
"2019/01/04 08:00:00","NORTH","682","13"
"2019/01/04 08:00:00","WEST","1804","13"
"2019/01/04 09:00:00","CAPITL","1407","14"
"2019/01/04 09:00:00","CENTRL","1960","14"
"2019/01/04 09:00:00","DUNWOD","686","14"
"2019/01/04 09:00:00","GENESE","1167","14"
"2019/01/04 09:00:00","HUD VL","1114","14"
"2019/01/04 09:00:00","LONGIL","2290","14"
"2019/01/04 09:00:00","MHK VL","896","14"
"2019/01/04 09:00:00","MILLWD","343","14"
"2019/01/04 09:00:00","N.Y.C.","6181","14"
"2019/01/04 09:00:00","NORTH","679","14"
"2019/01/04 09:00:00","WEST","1817","14"
"2019/01/04 10:00:00","CAPITL","1399","15"
"2019/01/04 10:00:00","CENTRL","1961","15"
"2019/01/04 10:00:00","DUNWOD","690","15"
"2019/01/04 10:00:00","GENESE","1173","15"
"2019/01/04 10:00:00","HUD VL","1114","15"
"2019/01/04 10:00:00","LONGIL","2287","15"
"2019/01/04 10:00:00","MHK VL","893","15"
"2019/01/04 10:00:00","MILLWD","341","15"
"2019/01/04 10:00:00","N.Y.C.","6263","15"
"2019/01/04 10:00:00","NORTH","675","15"
"2019/01/04 10:00:00","WEST","1825","15"
"2019/01/04 11:00:00","CAPITL","1379","16"
"2019/01/04 11:00:00","CENTRL","1942","16"
"2019/01/04 11:00:00","DUNWOD","686","16"
"2019/01/04 11:00:00","GENESE","1164","16"
"2019/01/04 11:00:00","HUD VL","1107","16"
"2019/01/04 11:00:00","LONGIL","2272","16"
"2019/01/04 11:00:00","MHK VL","881","16"
"2019/01/04 11:00:00","MILLWD","337","16"
"2019/01/04 11:00:00","N.Y.C.","6289","16"
"2019/01/04 11:00:00","NORTH","670","16"
"2019/01/04 11:00:00","WEST","1816","16"
"2019/01/04 12:00:00","CAPITL","1356","17"
"2019/01/04 12:00:00","CENTRL","1914","17"
"2019/01/04 12:00:00","DUNWOD","679","17"
"2019/01/04 12:00:00","GENESE","1149","17"
"2019/01/04 12:00:00","HUD VL","1091","17"
"2019/01/04 12:00:00","LONGIL","2242","17"
"2019/01/04 12:00:00","MHK VL","865","17"
"2019/01/04 12:00:00","MILLWD","333","17"
"2019/01/04 12:00:00","N.Y.C.","6276","17"
"2019/01/04 12:00:00","NORTH","663","17"
"2019/01/04 12:00:00","WEST","1798","17"
"2019/01/04 13:00:00","CAPITL","1344","18"
"2019/01/04 13:00:00","CENTRL","1893","18"
"2019/01/04 13:00:00","DUNWOD","673","18"
"2019/01/04 13:00:00","GENESE","1141","18"
"2019/01/04 13:00:00","HUD VL","1083","18"
"2019/01/04 13:00:00","LONGIL","2224","18"
"2019/01/04 13:00:00","MHK VL","853","18"
"2019/01/04 13:00:00","MILLWD","329","18"
"2019/01/04 13:00:00","N.Y.C.","6250","18"
"2019/01/04 13:00:00","NORTH","657","18"
"2019/01/04 13:00:00","WEST","1791","18"
"2019/01/04 14:00:00","CAPITL","1336","19"
"2019/01/04 14:00:00","CENTRL","1869","19"
"2019/01/04 14:00:00","DUNWOD","668","19"
"2019/01/04 14:00:00","GENESE","1130","19"
"2019/01/04 14:00:00","HUD VL","1079","19"
"2019/01/04 14:00:00","LONGIL","2232","19"
"2019/01/04 14:00:00","MHK VL","841","19"
"2019/01/04 14:00:00","MILLWD","327","19"
"2019/01/04 14:00:00","N.Y.C.","6210","19"
"2019/01/04 14:00:00","NORTH","652","19"
"2019/01/04 14:00:00","WEST","1774","19"
"2019/01/04 15:00:00","CAPITL","1351","20"
"2019/01/04 15:00:00","CENTRL","1855","20"
"2019/01/04 15:00:00","DUNWOD","672","20"
"2019/01/04 15:00:00","GENESE","1124","20"
"2019/01/04 15:00:00","HUD VL","1084","20"
"2019/01/04 15:00:00","LONGIL","2277","20"
"2019/01/04 15:00:00","MHK VL","839","20"
"2019/01/04 15:00:00","MILLWD","331","20"
"2019/01/04 15:00:00","N.Y.C.","6216","20"
"2019/01/04 15:00:00","NORTH","653","20"
"2019/01/04 15:00:00","WEST","1763","20"
"2019/01/04 16:00:00","CAPITL","1420","21"
"2019/01/04 16:00:00","CENTRL","1909","21"
"2019/01/04 16:00:00","DUNWOD","705","21"
"2019/01/04 16:00:00","GENESE","1153","21"
"2019/01/04 16:00:00","HUD VL","1138","21"
"2019/01/04 16:00:00","LONGIL","2439","21"
"2019/01/04 16:00:00","MHK VL","876","21"
"2019/01/04 16:00:00","MILLWD","351","21"
"2019/01/04 16:00:00","N.Y.C.","6333","21"
"2019/01/04 16:00:00","NORTH","670","21"
"2019/01/04 16:00:00","WEST","1796","21"
"2019/01/04 17:00:00","CAPITL","1508","22"
"2019/01/04 17:00:00","CENTRL","2020","22"
"2019/01/04 17:00:00","DUNWOD","755","22"
"2019/01/04 17:00:00","GENESE","1229","22"
"2019/01/04 17:00:00","HUD VL","1225","22"
"2019/01/04 17:00:00","LONGIL","2665","22"
"2019/01/04 17:00:00","MHK VL","929","22"
"2019/01/04 17:00:00","MILLWD","379","22"
"2019/01/04 17:00:00","N.Y.C.","6499","22"
"2019/01/04 17:00:00","NORTH","689","22"
"2019/01/04 17:00:00","WEST","1890","22"
"2019/01/04 18:00:00","CAPITL","1495","23"
"2019/01/04 18:00:00","CENTRL","2012","23"
"2019/01/04 18:00:00","DUNWOD","756","23"
"2019/01/04 18:00:00","GENESE","1223","23"
"2019/01/04 18:00:00","HUD VL","1229","23"
"2019/01/04 18:00:00","LONGIL","2680","23"
"2019/01/04 18:00:00","MHK VL","930","23"
"2019/01/04 18:00:00","MILLWD","385","23"
"2019/01/04 18:00:00","N.Y.C.","6355","23"
"2019/01/04 18:00:00","NORTH","686","23"
"2019/01/04 18:00:00","WEST","1892","23"
"2019/01/04 19:00:00","CAPITL","1456","0"
"2019/01/04 19:00:00","CENTRL","1977","0"
"2019/01/04 19:00:00","DUNWOD","736","0"
"2019/01/04 19:00:00","GENESE","1194","0"
"2019/01/04 19:00:00","HUD VL","1208","0"
"2019/01/04 19:00:00","LONGIL","2619","0"
"2019/01/04 19:00:00","MHK VL","911","0"
"2019/01/04 19:00:00","MILLWD","376","0"
"2019/01/04 19:00:00","N.Y.C.","6183","0"
"2019/01/04 19:00:00","NORTH","679","0"
"2019/01/04 19:00:00","WEST","1862","0"
"2019/01/04 20:00:00","CAPITL","1416","1"
"2019/01/04 20:00:00","CENTRL","1932","1"
"2019/01/04 20:00:00","DUNWOD","708","1"
"2019/01/04 20:00:00","GENESE","1165","1"
"2019/01/04 20:00:00","HUD VL","1180","1"
"2019/01/04 20:00:00","LONGIL","2526","1"
"2019/01/04 20:00:00","MHK VL","884","1"
"2019/01/04 20:00:00","MILLWD","362","1"
"2019/01/04 20:00:00","N.Y.C.","5981","1"
"2019/01/04 20:00:00","NORTH","671","1"
"2019/01/04 20:00:00","WEST","1829","1"
"2019/01/04 21:00:00","CAPITL","1351","2"
"2019/01/04 21:00:00","CENTRL","1851","2"
"2019/01/04 21:00:00","DUNWOD","668","2"
"2019/01/04 21:00:00","GENESE","1111","2"
"2019/01/04 21:00:00","HUD VL","1127","2"
"2019/01/04 21:00:00","LONGIL","2374","2"
"2019/01/04 21:00:00","MHK VL","840","2"
"2019/01/04 21:00:00","MILLWD","339","2"
"2019/01/04 21:00:00","N.Y.C.","5741","2"
"2019/01/04 21:00:00","NORTH","653","2"
"2019/01/04 21:00:00","WEST","1779","2"
"2019/01/04 22:00:00","CAPITL","1278","3"
"2019/01/04 22:00:00","CENTRL","1754","3"
"2019/01/04 22:00:00","DUNWOD","623","3"
"2019/01/04 22:00:00","GENESE","1046","3"
"2019/01/04 22:00:00","HUD VL","1063","3"
"2019/01/04 22:00:00","LONGIL","2209","3"
"2019/01/04 22:00:00","MHK VL","790","3"
"2019/01/04 22:00:00","MILLWD","312","3"
"2019/01/04 22:00:00","N.Y.C.","5463","3"
"2019/01/04 22:00:00","NORTH","633","3"
"2019/01/04 22:00:00","WEST","1707","3"
"2019/01/04 23:00:00","CAPITL","1206","4"
"2019/01/04 23:00:00","CENTRL","1663","4"
"2019/01/04 23:00:00","DUNWOD","574","4"
"2019/01/04 23:00:00","GENESE","987","4"
"2019/01/04 23:00:00","HUD VL","990","4"
"2019/01/04 23:00:00","LONGIL","2032","4"
"2019/01/04 23:00:00","MHK VL","741","4"
"2019/01/04 23:00:00","MILLWD","285","4"
"2019/01/04 23:00:00","N.Y.C.","5140","4"
"2019/01/04 23:00:00","NORTH","618","4"
"2019/01/04 23:00:00","WEST","1623","4"
"2019/01/05 00:00:00","CAPITL","1146","5"
"2019/01/05 00:00:00","CENTRL","1576","5"
"2019/01/05 00:00:00","DUNWOD","530","5"
"2019/01/05 00:00:00","GENESE","938","5"
"2019/01/05 00:00:00","HUD VL","910","5"
"2019/01/05 00:00:00","LONGIL","1898","5"
"2019/01/05 00:00:00","MHK VL","680","5"
"2019/01/05 00:00:00","MILLWD","263","5"
"2019/01/05 00:00:00","N.Y.C.","4808","5"
"2019/01/05 00:00:00","NORTH","622","5"
"2019/01/05 00:00:00","WEST","1539","5"
"2019/01/05 01:00:00","CAPITL","1110","6"
"2019/01/05 01:00:00","CENTRL","1526","6"
"2019/01/05 01:00:00","DUNWOD","504","6"
"2019/01/05 01:00:00","GENESE","906","6"
"2019/01/05 01:00:00","HUD VL","870","6"
"2019/01/05 01:00:00","LONGIL","1797","6"
