,Season,DayType,load_class,hour,load,sdh_total_load,p_total_load
387,October,Weekday,805,1,833.431,3935.3936666666673,0.21177830494043753
388,October,Saturday,805,1,811.686,3566.9369999999994,0.22755826637812784
389,October,Sunday,805,1,781.695,3290.7490000000003,0.23754318545717099
390,November,Weekday,805,1,830.866,3802.774909090909,0.21848939783780857
391,November,Saturday,805,1,820.424,3371.3680000000004,0.24335047375427418
392,November,Sunday,805,1,786.548,3229.642,0.2435403057057098
393,December,Weekday,805,1,859.743,3701.4058181818186,0.23227471999336663
394,December,Saturday,805,1,871.913,3410.9649999999997,0.2556206234892472
395,December,Sunday,805,1,892.645,3255.9925000000003,0.27415450127726027
396,January,Weekday,901,1,13.89809523809524,4205.975476190477,0.003304369061771922
397,January,Saturday,901,1,13.848000000000003,3717.102,0.0037254829165301365
398,January,Sunday,901,1,13.719999999999999,3461.8579999999993,0.003963189709109964
399,February,Weekday,901,1,13.428,4192.294,0.00320301963555037
400,February,Saturday,901,1,13.27,3781.853,0.003508861925622175
401,February,Sunday,901,1,13.372499999999999,3536.9165000000003,0.003780835651619143
402,March,Weekday,901,1,12.586521739130434,4061.4103478260877,0.0030990519699314553
403,March,Saturday,901,1,12.432500000000001,3690.661,0.0033686377589271952
404,March,Sunday,901,1,12.235000000000001,3425.4330000000004,0.0035718112133560926
405,April,Weekday,901,1,11.807142857142857,4056.580095238096,0.0029106149958687925
406,April,Saturday,901,1,11.779999999999998,3558.652,0.0033102421928303183
407,April,Sunday,901,1,11.4725,3349.986,0.0034246411776049216
408,May,Weekday,901,1,11.354090909090909,4111.65,0.0027614439237510268
409,May,Saturday,901,1,11.1725,3818.648,0.0029257737293408555
410,May,Sunday,901,1,11.012,3416.2130000000006,0.0032234524018262324
411,June,Weekday,901,1,13.180454545454545,4488.624181818182,0.002936413032493091
412,June,Saturday,901,1,12.6675,4026.102,0.0031463435352606568
413,June,Sunday,901,1,12.735,3710.4145000000003,0.0034322310890063626
414,July,Weekday,901,1,13.908095238095237,4526.849095238095,0.0030723567199811247
415,July,Saturday,901,1,13.508,4120.606,0.0032781586009436475
416,July,Sunday,901,1,13.746,3906.5400000000004,0.003518714770615429
417,August,Weekday,901,1,13.20434782608696,4426.559434782608,0.002982982160440693
418,August,Saturday,901,1,12.27,4213.6050000000005,0.002911995785081895
419,August,Sunday,901,1,12.4875,3906.7625000000007,0.003196380634860706
420,September,Weekday,901,1,11.651818181818184,4163.980090909092,0.002798240608127962
421,September,Saturday,901,1,11.615,3955.9659999999994,0.0029360717458137915
422,September,Sunday,901,1,11.68,3575.4619999999995,0.0032667107075952705
423,October,Weekday,901,1,11.935238095238093,3935.3936666666673,0.0030327939479933667
424,October,Saturday,901,1,11.836000000000002,3566.9369999999994,0.0033182531679140964
425,October,Sunday,901,1,11.66,3290.7490000000003,0.0035432662898324968
426,November,Weekday,901,1,12.335000000000003,3802.774909090909,0.0032436839662826128
427,November,Saturday,901,1,12.405,3371.3680000000004,0.0036795152590877052
428,November,Sunday,901,1,12.305,3229.642,0.0038100198102452225
429,December,Weekday,901,1,13.842272727272729,3701.4058181818186,0.0037397338760525975
430,December,Saturday,901,1,13.229999999999999,3410.9649999999997,0.0038786677670395327
431,December,Sunday,901,1,13.442499999999999,3255.9925000000003,0.004128541450878648
432,January,Weekday,902,1,13.89809523809524,4205.975476190477,0.003304369061771922
433,January,Saturday,902,1,13.848000000000003,3717.102,0.0037254829165301365
434,January,Sunday,902,1,13.719999999999999,3461.8579999999993,0.003963189709109964
435,February,Weekday,902,1,13.428,4192.294,0.00320301963555037
436,February,Saturday,902,1,13.27,3781.853,0.003508861925622175
437,February,Sunday,902,1,13.372499999999999,3536.9165000000003,0.003780835651619143
438,March,Weekday,902,1,12.586521739130434,4061.4103478260877,0.0030990519699314553
439,March,Saturday,902,1,12.432500000000001,3690.661,0.0033686377589271952
440,March,Sunday,902,1,12.235000000000001,3425.4330000000004,0.0035718112133560926
441,April,Weekday,902,1,11.807142857142857,4056.580095238096,0.0029106149958687925
442,April,Saturday,902,1,11.779999999999998,3558.652,0.0033102421928303183
443,April,Sunday,902,1,11.4725,3349.986,0.0034246411776049216
444,May,Weekday,902,1,11.354090909090909,4111.65,0.0027614439237510268
445,May,Saturday,902,1,11.1725,3818.648,0.0029257737293408555
446,May,Sunday,902,1,11.012,3416.2130000000006,0.0032234524018262324
447,June,Weekday,902,1,13.180454545454545,4488.624181818182,0.002936413032493091
448,June,Saturday,902,1,12.6675,4026.102,0.0031463435352606568
449,June,Sunday,902,1,12.735,3710.4145000000003,0.0034322310890063626
450,July,Weekday,902,1,13.908095238095237,4526.849095238095,0.0030723567199811247
451,July,Saturday,902,1,13.508,4120.606,0.0032781586009436475
452,July,Sunday,902,1,13.746,3906.5400000000004,0.003518714770615429
453,August,Weekday,902,1,13.20434782608696,4426.559434782608,0.002982982160440693
454,August,Saturday,902,1,12.27,4213.6050000000005,0.002911995785081895
455,August,Sunday,902,1,12.4875,3906.7625000000007,0.003196380634860706
456,September,Weekday,902,1,11.651818181818184,4163.980090909092,0.002798240608127962
457,September,Saturday,902,1,11.615,3955.9659999999994,0.0029360717458137915
458,September,Sunday,902,1,11.68,3575.4619999999995,0.0032667107075952705
459,October,Weekday,902,1,11.935238095238093,3935.3936666666673,0.0030327939479933667
460,October,Saturday,902,1,11.836000000000002,3566.9369999999994,0.0033182531679140964
461,October,Sunday,902,1,11.66,3290.7490000000003,0.0035432662898324968
462,November,Weekday,902,1,12.335000000000003,3802.774909090909,0.0032436839662826128
463,November,Saturday,902,1,12.405,3371.3680000000004,0.0036795152590877052
464,November,Sunday,902,1,12.305,3229.642,0.0038100198102452225
465,December,Weekday,902,1,13.842272727272729,3701.4058181818186,0.0037397338760525975
466,December,Saturday,902,1,13.229999999999999,3410.9649999999997,0.0038786677670395327
467,December,Sunday,902,1,13.442499999999999,3255.9925000000003,0.004128541450878648
468,January,Weekday,601,1,0.7200000000000002,4205.975476190477,0.0001711850209483707
469,January,Saturday,601,1,0.72,3717.102,0.00019369928508822194
470,January,Sunday,601,1,0.72,3461.8579999999993,0.0002079808010611643
471,February,Weekday,601,1,0.7200000000000002,4192.294,0.00017174368019036838
472,February,Saturday,601,1,0.72,3781.853,0.00019038286258085652
473,February,Sunday,601,1,0.72,3536.9165000000003,0.00020356714669402003
474,March,Weekday,601,1,0.7200000000000003,4061.4103478260877,0.0001772783191891427
475,March,Saturday,601,1,0.72,3690.661,0.00019508700473980134
476,March,Sunday,601,1,0.72,3425.4330000000004,0.00021019240487261023
477,April,Weekday,601,1,0.7200000000000002,4056.580095238096,0.0001774894080965362
478,April,Saturday,601,1,0.72,3558.652,0.00020232380125957805
479,April,Sunday,601,1,0.72,3349.986,0.00021492627133367124
480,May,Weekday,601,1,0.7200000000000002,4111.65,0.00017511218124110765
481,May,Saturday,601,1,0.72,3818.648,0.00018854840770869688
482,May,Sunday,601,1,0.72,3416.2130000000006,0.00021075969209179867
483,June,Weekday,601,1,0.7200000000000002,4488.624181818182,0.00016040549861947985
484,June,Saturday,601,1,0.72,4026.102,0.00017883302509474425
485,June,Sunday,601,1,0.72,3710.4145000000003,0.00019404840079187915
486,July,Weekday,601,1,0.7200000000000002,4526.849095238095,0.0001590510275143446
487,July,Saturday,601,1,0.72,4120.606,0.00017473158074322078
488,July,Sunday,601,1,0.72,3906.5400000000004,0.00018430631709901853
489,August,Weekday,601,1,0.7200000000000003,4426.559434782608,0.00016265454256469508
490,August,Saturday,601,1,0.72,4213.6050000000005,0.00017087505829331412
491,August,Sunday,601,1,0.72,3906.7625000000007,0.000184295820388365
492,September,Weekday,601,1,0.7200000000000002,4163.980090909092,0.0001729114895558513
493,September,Saturday,601,1,0.72,3955.9659999999994,0.00018200358648178474
494,September,Sunday,601,1,0.72,3575.4619999999995,0.00020137257786546187
495,October,Weekday,601,1,0.7200000000000002,3935.3936666666673,0.00018295501314099795
496,October,Saturday,601,1,0.72,3566.9369999999994,0.0002018538594878463
497,October,Sunday,601,1,0.72,3290.7490000000003,0.0002187951739862262
498,November,Weekday,601,1,0.7200000000000002,3802.774909090909,0.00018933542405540993
499,November,Saturday,601,1,0.72,3371.3680000000004,0.00021356315893132993
500,November,Sunday,601,1,0.72,3229.642,0.00022293492591438929
501,December,Weekday,601,1,0.7200000000000002,3701.4058181818186,0.00019452068629255954
502,December,Saturday,601,1,0.72,3410.9649999999997,0.000211083960110995
503,December,Sunday,601,1,0.72,3255.9925000000003,0.00022113073049154748
504,January,Weekday,602,1,23.52999999999999,4205.975476190477,0.005594421587382166
505,January,Saturday,602,1,23.53,3717.102,0.006330200247397032
506,January,Sunday,602,1,23.53,3461.8579999999993,0.006796928123568328
507,February,Weekday,602,1,23.52999999999999,4192.294,0.005612678881776897
508,February,Saturday,602,1,23.53,3781.853,0.0062218177173993805
509,February,Sunday,602,1,23.53,3536.9165000000003,0.00665268744681985
510,March,Weekday,602,1,23.529999999999987,4061.4103478260877,0.005793553959056283
511,March,Saturday,602,1,23.53,3690.661,0.006375551696566008
512,March,Sunday,602,1,23.53,3425.4330000000004,0.006869204564795166
513,April,Weekday,602,1,23.52999999999999,4056.580095238096,0.0058004524618215205
514,April,Saturday,602,1,23.53,3558.652,0.006612054227274822
515,April,Sunday,602,1,23.53,3349.986,0.007023909950668451
516,May,Weekday,602,1,23.529999999999987,4111.65,0.005722763367504527
517,May,Saturday,602,1,23.53,3818.648,0.006161866713035608
518,May,Sunday,602,1,23.53,3416.2130000000006,0.00688774382627781
519,June,Weekday,602,1,23.529999999999987,4488.624181818182,0.005242140809050497
520,June,Saturday,602,1,23.53,4026.102,0.005844362611776851
521,June,Sunday,602,1,23.53,3710.4145000000003,0.006341609542545718
522,July,Weekday,602,1,23.52999999999999,4526.849095238095,0.00519787594085073
523,July,Saturday,602,1,23.53,4120.606,0.0057103251317888685
524,July,Sunday,602,1,23.53,3906.5400000000004,0.006023232835194315
525,August,Weekday,602,1,23.529999999999987,4426.559434782608,0.005315640814648988
526,August,Saturday,602,1,23.53,4213.6050000000005,0.005584291835613447
527,August,Sunday,602,1,23.53,3906.7625000000007,0.006022889796858651
528,September,Weekday,602,1,23.529999999999987,4163.980090909092,0.005650843540623858
529,September,Saturday,602,1,23.53,3955.9659999999994,0.005947978319328327
530,September,Sunday,602,1,23.53,3575.4619999999995,0.0065809677182976645
531,October,Weekday,602,1,23.52999999999999,3935.3936666666673,0.005979071471121776
532,October,Saturday,602,1,23.53,3566.9369999999994,0.006596696269095867
533,October,Sunday,602,1,23.53,3290.7490000000003,0.00715034783874431
534,November,Weekday,602,1,23.529999999999987,3802.774909090909,0.006187586844477488
535,November,Saturday,602,1,23.53,3371.3680000000004,0.006979362680075269
536,November,Sunday,602,1,23.53,3229.642,0.007285637231618861
537,December,Weekday,602,1,23.529999999999987,3701.4058181818186,0.006357044095088781
538,December,Saturday,602,1,23.53,3410.9649999999997,0.006898341085294045
539,December,Sunday,602,1,23.53,3255.9925000000003,0.007226675122869601
540,January,Weekday,101,2,0.7290476190476189,4197.657952380953,0.00017367961547083555
541,January,Saturday,101,2,0.764,3693.515,0.00020684903134277242
542,January,Sunday,101,2,0.76,3447.706,0.00022043642932431014
543,February,Weekday,101,2,0.6924999999999998,4177.7235,0.00016576013228256962
544,February,Saturday,101,2,0.7025,3750.2665000000006,0.0001873200211238321
545,February,Sunday,101,2,0.71,3542.5540000000005,0.00020042037467883338
546,March,Weekday,101,2,0.6178260869565217,4046.581652173913,0.0001526785173418191
547,March,Saturday,101,2,0.6475000000000001,3667.034,0.00017657321966472087
548,March,Sunday,101,2,0.6325000000000001,3417.0425000000005,0.0001851015900446073
549,April,Weekday,101,2,0.5247619047619049,4026.5885714285714,0.00013032419266409615
550,April,Saturday,101,2,0.556,3528.122,0.00015759092230937594
551,April,Sunday,101,2,0.565,3325.3975,0.0001699045001387052
552,May,Weekday,101,2,0.5009090909090909,4089.3830000000003,0.0001224901387101895
553,May,Saturday,101,2,0.5025,3767.0415,0.0001333938051916869
554,May,Sunday,101,2,0.49399999999999994,3395.309,0.00014549485775815983
555,June,Weekday,101,2,0.6877272727272729,4442.979363636363,0.00015478966172023843
556,June,Saturday,101,2,0.6425,3964.7040000000006,0.00016205497308247976
557,June,Sunday,101,2,0.705,3676.143,0.00019177708810565856
558,July,Weekday,101,2,0.8857142857142858,4468.322476190475,0.00019822076191542307
559,July,Saturday,101,2,0.9120000000000001,4048.858,0.00022524869975682035
560,July,Sunday,101,2,0.9400000000000001,3864.3229999999994,0.00024325088767165689
561,August,Weekday,101,2,0.8669565217391305,4374.582695652173,0.00019818039389237846
562,August,Saturday,101,2,0.8,4151.7519999999995,0.00019268973676655064
563,August,Sunday,101,2,0.8125,3879.1944999999996,0.00020945069910776581
564,September,Weekday,101,2,0.6177272727272729,4118.105272727273,0.00015000278813129378
565,September,Saturday,101,2,0.6174999999999999,3883.662,0.00015899941858998028
566,September,Sunday,101,2,0.6174999999999999,3531.466500000001,0.00017485653622935395
567,October,Weekday,101,2,0.5652380952380952,3906.9327619047626,0.00014467566494861365
568,October,Saturday,101,2,0.592,3523.491,0.00016801518721063852
569,October,Sunday,101,2,0.588,3275.115,0.00017953568042648884
570,November,Weekday,101,2,0.5577272727272728,3784.391363636363,0.00014737568584644517
571,November,Saturday,101,2,0.5875,3346.27,0.00017556861819279377
572,November,Sunday,101,2,0.575,3225.115,0.00017828821607911657
573,December,Weekday,101,2,0.6636363636363635,3676.409090909091,0.00018051211038439184
574,December,Saturday,101,2,0.68,3402.115,0.00019987566557861804
575,December,Sunday,101,2,0.71,3240.6055000000006,0.00021909485742710731
576,January,Weekday,201,2,0.8252380952380951,4197.657952380953,0.00019659488805418552
577,January,Saturday,201,2,0.8019999999999999,3693.515,0.00021713733394882652
578,January,Sunday,201,2,0.8100000000000002,3447.706,0.0002349388259903832
579,February,Weekday,201,2,0.8255000000000001,4177.7235,0.00019759565227330151
580,February,Saturday,201,2,0.8,3750.2665000000006,0.00021331817352180168
581,February,Sunday,201,2,0.8074999999999999,3542.5540000000005,0.00022794289091994073
582,March,Weekday,201,2,0.7582608695652174,4046.581652173913,0.0001873830642112122
583,March,Saturday,201,2,0.74,3667.034,0.00020179796533110954
584,March,Sunday,201,2,0.7450000000000001,3417.0425000000005,0.00021802479776005128
585,April,Weekday,201,2,0.6452380952380953,4026.5885714285714,0.00016024435667863002
586,April,Saturday,201,2,0.636,3528.122,0.00018026587515964585
587,April,Sunday,201,2,0.6275,3325.3975,0.00018869924572926993
588,May,Weekday,201,2,0.5677272727272727,4089.3830000000003,0.00013882956737661225
589,May,Saturday,201,2,0.5525,3767.0415,0.0001466668206336458
590,May,Sunday,201,2,0.562,3395.309,0.00016552249000017377
591,June,Weekday,201,2,0.6218181818181818,4442.979363636363,0.000139955226195166
592,June,Saturday,201,2,0.595,3964.7040000000006,0.00015007425522813302
593,June,Sunday,201,2,0.61,3676.143,0.00016593478545312302
594,July,Weekday,201,2,0.7047619047619048,4468.322476190475,0.00015772404711549793
595,July,Saturday,201,2,0.6820000000000002,4048.858,0.00016844255837078015
596,July,Sunday,201,2,0.694,3864.3229999999994,0.00017959161281290412
597,August,Weekday,201,2,0.6778260869565217,4374.582695652173,0.000154946456408334
598,August,Saturday,201,2,0.6325,4151.7519999999995,0.00015234532313105408
599,August,Sunday,201,2,0.635,3879.1944999999996,0.00016369377714883852
600,September,Weekday,201,2,0.6095454545454545,4118.105272727273,0.00014801599623551502
601,September,Saturday,201,2,0.5925,3883.662,0.00015256219516528472
602,September,Sunday,201,2,0.5925,3531.466500000001,0.0001677773242362627
603,October,Weekday,201,2,0.6309523809523809,3906.9327619047626,0.00016149558218779537
604,October,Saturday,201,2,0.616,3523.491,0.00017482661371917793
605,October,Sunday,201,2,0.6239999999999999,3275.115,0.00019052766086076364
606,November,Weekday,201,2,0.6322727272727273,3784.391363636363,0.00016707382152600258
607,November,Saturday,201,2,0.62,3346.27,0.00018528092473111852
608,November,Sunday,201,2,0.6275,3225.115,0.00019456670537329677
609,December,Weekday,201,2,0.7736363636363636,3676.409090909091,0.00021043261087276368
610,December,Saturday,201,2,0.74,3402.115,0.00021751175371790784
